geo,zl,up,un,mz,rmo,hh_sno,sex,sex2,sex3,edu,edu1,edu2,edu3,edu4,edu5,edu6,edu7,edu8,edu9,edu10,edu12,edu15,edu18,occ,occ2,occ3,occ4,occ5,hh_f,hh_f2,hh_a,hh_a2,c01m,c01f,c01h,c02m,c02f,c02h,c03m,c03f,c03h,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,sf,mf,lf,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28h,c28f,c29h,c29f,c30h,c30f,c31h,c31f,c32h,c32f,c33h,c33f,c34h,c34f,c35h,c35f,c36h,c36f,c37h,c37f,c38h,c38f,c39,c40,c41a,c41b,c42a,c42b,c43a,c43b,c44a,c44b,c45a,c45b,c45c,c46a,c46b,c47a,c47b,c48,c49,t101,t102,t103,t104,t105,t112,t113,t114,t121,t122,t123,t124,t125,t127,t128,t129,t130,t131,t132,t134,t135,t157,t158,t159,t160,t161,t167,t169,t175,t176,t177,t179,t182,t185,t106,t107,t108,t109,t110,t111,t115,t116,t117,t118,t119,t120,t126,t133,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t162,t163,t164,t165,t166,t168,t170,t171,t172,t173,t174,t178,t180,t181,t183,t184,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,p501a,p501b,p502a,p502b,p503a,p503b,p504a,p504b,p505a,p505b,p506a,p506b,p507a,p507b,p508a,p508b,p510a,p510b,p511a,p511b,p512a,p512b,p521a,p521b,p522a,p522b,p523a,p523b,p524a,p524b,p538a,p538b,p539a,p539b,p546a,p546b,p548a,p548b,p549a,p549b,p550a,p550b,p551a,p551b,p572a,p572b,pnl509,pnn509,pnl513,pnn513,pnl514,pnn514,pnl515,pnn515,pnl516,pnn516,pnl517,pnn517,pnl518,pnn518,pnl519,pnn519,pnl520,pnn520,pnl525,pnn525,pnl526,pnn526,pnl527,pnn527,pnl528,pnn528,pnl529,pnn529,pnl530,pnn530,pnl531,pnn531,pnl532,pnn532,pnl533,pnn533,pnl534,pnn534,pnl535,pnn535,pnl536,pnn536,pnl537,pnn537,pnl540,pnn540,pnl541,pnn541,pnl542,pnn542,pnl543,pnn543,pnl544,pnn544,pnl545,pnn545,pnl547,pnn547,pnl552,pnn552,pnl553,pnn553,pnl554,pnn554,pnl555,pnn555,pnl556,pnn556,pnl557,pnn557,pnl559,pnn559,pnl560,pnn560,pnl561,pnn561,pnl562,pnn562,pnl563,pnn563,pnl564,pnn564,pnl565,pnn565,pnl566,pnn566,pnl567,pnn567,pnl568,pnn568,pnl569,pnn569,pnl570,pnn570,pnl571,pnn571,pnl573,pnn573,pnl574,pnn574,pnl575,pnn575,pnl577,pnn577,pnl579,pnn579,pnl580,pnn580,pnl581,pnn581,pnl582,pnn582,pnl584,pnn584,pnl585,pnn585
85.49.004.036,85,49,004,036,2,1379,1345,34,0,173,4,31,79,50,336,47,50,254,25,162,99,56,16,158,7,193,336,685,6,1373,110,1269,3016,2982,0,10,8,0,26,4,0,241.42,20.48,70.21,291.15,72.31,0.25,1.51,2.85,76.92,205.94,6.58,1.55,0,0.16,214.23,0.64,177.19,33.9,137.31,0,1.59,0,0,0,0,0,0,3195,3900,800,0,1581,60,44,0,31,0,933,0,4,0,890,0,5,0,0,0,1,0,2,8,4,19,2,71,419,0,535,0,13,4,0,71,0,0,0,1,63,5.93,199.79,198.74,25.52,73.62,0,0.01,0.01,150.49,1.64,0.04,1.09,0.77,0.02,1.34,0.39,0.4,0.55,0.84,2.95,2.25,0.23,0.4,0.37,0.12,0.41,3.97,0,0.25,0.01,0,0.01,85.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0.59,3068,0.11,521,0.31,1778,0.02,370,0.02,563,0.02,332,0.01,206,0,85,0,67,0,6,0,19,0,152,0,40,0.01,347,0,161,0,0,1.68,4979,1.94,0,0,210,0,18,0.21,1534,0,13,0.04,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.004.079,85,49,004,079,2,355,336,18,0,60,11,39,34,14,62,16,4,53,5,30,20,6,2,103,8,7,29,208,0,355,74,281,773,706,3,4,6,0,82,0,0,154.98,21.32,29.18,162.84,20.36,0.31,0.31,0.21,21.19,131.74,6,3.91,0,0,141.65,0.69,89.31,49.15,110.52,0,3.91,0,0,0,0,0,0,625,200,355,0,227,0,6,0,14,0,326,0,20,0,176,0,1,0,0,0,0,0,3,1,17,11,0,0,1,2,130,1,3,4,1,28,0,0,0,0,130,8.18,117.66,116.68,0,0.01,0,0,0,103.66,1.12,3.07,0.24,0.03,0,0.99,1.07,0,0.28,0.01,0,0.14,0.1,0.07,0.06,0.03,0.06,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.37,2519,0.01,202,0.15,423,0.27,429,0,1618,0.09,601,0,28,0,24,0,21,0,15,0,3,0,17,0,7,0.04,206,0,46,0.01,0,1.27,3327,1.94,0,0,13,0,15,0.12,609,0,5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.004.085,85,49,004,085,2,479,410,69,0,207,0,3,8,3,61,4,5,46,14,58,53,19,0,24,1,46,37,373,1,480,23,458,1088,1123,3,3,0,0,13,0,0,77.06,0.92,3.42,79.56,27.66,0.27,0,0.35,28.28,48.75,0.56,1.97,0,0,51.28,0.04,29.6,21.64,48.15,0,1.97,0,0,0,0,0,0,511,0,247,0,216,0,6,0,2,0,302,0,0,0,149,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,2,0,0,0,0,9,0.78,48.4,46.62,0,0,0,0,0,10.71,0.47,0,0.07,0,0,0.25,0.22,0,0,0,0,0.31,0.15,0.01,0,0.01,0.13,0,0,0,0,0,0,9.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0.02,1200,0,196,0.01,520,0.05,182,0,195,0,102,0,10,0,5,0,1,0,0,0,3,0,8,0,4,0,56,0,35,0,0,0.04,1070,0.14,0,0,1,0,405,0.3,562,0,46,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.004.090,85,49,004,090,2,800,750,50,0,236,23,94,33,16,108,23,26,76,4,88,38,11,24,150,11,59,93,487,23,777,71,729,1554,1444,0,2,4,0,149,120,0,241.28,32.45,42.18,251.01,40.68,1.02,0.26,5.22,47.18,170.94,13.78,15.86,1.88,1.37,203.83,0.73,129.77,73.33,160.7,0.33,15.86,0,2.2,0,0,0,0,1612,1259,442,65,192,0,0,0,16,160,592,0,16,0,425,0,0,0,2,0,1,0,4,1,15,76,0,25,13,0,149,1,0,1,1,24,0,0,0,0,140,0.05,131.74,133.71,0,3.59,0,0,0,107.38,10.52,0.36,0.74,0,0.18,5.11,6.73,1.25,3.11,0.31,0.44,1.88,0.36,0.54,0.32,0.65,1.33,0,0,0,0.24,0,0,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,0,0,0,0.16,0.16,0.01,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.21,1922,0,175,0.27,704,0.3,301,0.01,256,0,154,0,73,0,10,0,14,0,4,0,7,0,59,0,15,0.42,483,0.02,165,0,0,1.74,4647,7.48,0,0,0,0,40,0.25,567,0,12,0.05,238,0,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85.49.004.167,85,49,004,167,2,566,533,35,0,80,2,32,14,48,103,31,31,69,7,52,50,30,19,49,3,93,71,350,0,566,60,506,1031,1073,0,2,1,0,27,27,0,154.88,9.31,30.82,176.39,37.2,0.1,0.24,0.43,37.97,127.05,6.2,1.3,2,1.87,138.42,0.49,108.58,29.35,108.41,2.4,1.3,0,0,0,0,0,0,321,0,83,0,142,0,0,0,0,0,287,26,0,0,155,0,0,0,0,0,0,0,4,3,0,70,11,2,0,0,0,0,0,1,0,0,0,0,0,0,50,0,112.01,113.39,0.44,0.11,0,0,0,58.54,6.57,0.1,0.3,0.27,0.12,2.57,0.22,0.04,0.21,0.46,0.76,0.92,0.23,0.07,0.07,0.07,0.02,1.09,0,0,0.17,0,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,0.4,1331,0.1,151,0.14,670,0.97,808,0.11,308,0.11,248,0.1,147,0.1,135,0,2,0,2,0.07,92,0.1,131,0.03,31,0.1,191,0.1,162,0,0,0.29,1953,1.46,0,0,0,0,1,0.48,1033,0,0,0.12,227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
85.49.004.169,85,49,004,169,2,774,702,73,0,237,2,7,15,7,125,8,11,68,33,104,78,41,40,131,31,117,117,379,2,773,136,639,1891,1848,0,5,1,0,127,9,0,174.74,62.26,67.29,179.77,44.75,0.63,1.04,1.4,47.82,112.66,14.26,3.81,0.91,0.31,131.95,0.55,111.67,19.73,117.26,1,3.81,0,0,0,0,0,0,988,2304,314,0,441,250,14,0,30,0,464,0,6,0,302,30,9,0,0,0,0,0,2,0,4,37,5,1,0,1,1,0,2,0,0,9,0,0,0,0,3,1.07,105.92,104,0.13,0.23,0,0,0,13.95,0.93,0.1,0.58,0.27,0,0.82,0.18,0.02,0.22,0.26,0.2,0.2,0.1,0.09,0,0.24,0.29,0.76,0,0,0.02,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.61,2145,0.02,255,0.31,923,1.63,814,0.02,341,0.05,332,0.25,159,0,25,0,11,0,4,0,16,0,57,0,24,0.05,262,0.03,197,0,0,2.22,6003,4.13,0,0,21,0.07,68,1.58,2005,0,21,0.06,361,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.72,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
85.49.004.404,85,49,004,404,2,325,301,25,0,101,4,28,13,16,51,13,10,27,18,16,18,10,1,88,7,24,90,116,0,325,58,267,726,695,0,3,0,0,98,13,0,69.42,11.22,67.28,125.48,16.4,0.08,0.03,1.7,18.21,101.04,2.01,2.5,0.9,0.82,107.27,0.21,89.14,17.92,97.6,0.01,2.5,0,0.24,0,0,0,0,836,850,330,0,180,0,23,0,12,0,407,0,15,0,299,0,10,0,0,0,0,0,3,0,18,21,2,1,4,0,238,0,9,0,0,20,0,0,0,0,166,15.56,101.74,101.42,0,0.08,0.01,0.03,0.16,90.81,0.33,0,0,0.21,0.01,0.2,0.45,0,0.2,0.09,0.17,0.22,0,0.01,0,0.1,0,0,0,0.22,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.3,862,0,292,0.07,894,0.13,144,0.01,367,0,121,0,27,0,15,0,18,0,2,0,1,0,12,0,6,0.05,222,0,25,0,0,0.66,1696,1.72,0,0,2,0,21,0.05,426,0,3,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.004.421,85,49,004,421,2,346,330,16,0,136,27,12,13,9,48,6,3,23,11,13,39,1,5,4,1,34,49,258,0,346,9,337,752,731,0,0,0,0,0,0,0,91.21,20.12,9.34,80.43,20.39,0.04,0,0.15,20.58,56.18,2.65,0.7,0.29,0.03,59.85,0.56,40.87,18.42,41.51,0,0.7,0,0,0,0,0,0,360,1000,111,0,149,0,0,0,10,0,154,0,4,0,81,0,0,0,0,0,0,0,2,3,2,9,1,4,22,1,63,0,9,2,0,0,0,0,0,0,56,3.1,54.3,49.77,0.5,6.91,0,0,0.01,54.3,0.1,0.23,0.08,0.41,0,0.18,0.01,0,0.45,0.05,0.38,0.41,0.07,0.09,0.1,0.1,0.01,1.5,0,0.15,0.03,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.23,672,0.01,93,0.07,449,0.16,144,0,133,0.05,202,0,12,0,25,0,14,0,3,0,11,0,22,0,5,0,94,1,47,0,0,0.03,882,0.32,0,0,4,0,1,0.59,638,0,127,0.02,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.004.528,85,49,004,528,2,178,156,22,0,64,0,2,3,4,34,0,2,22,5,15,9,11,7,12,4,37,35,90,1,177,5,173,490,472,0,0,0,0,3,0,0,27.84,1.65,9.4,35.59,11.04,0,0.03,0.5,11.57,20.77,0.12,2.61,0.42,0.1,24.02,0.08,18.3,5.64,18.31,0,2.61,1.46,0,0,0,0,0,279,0,168,0,67,0,6,0,33,0,53,0,27,0,43,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,20.13,23.45,0,0.1,0,0,0,2.55,0.08,0.02,0.02,0.02,0,0.03,0.03,0,0.03,0.01,0.01,0,6.04,0.05,0,0.01,0.05,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,2432,0,752,0,168,0,185,0,335,0.05,571,0,39,0,5,0,5,0,0,0,0,0,220,0,1,0,362,0,38,0,0,0.05,1239,0.02,0,0,0,0,14,0,281,0,32,0,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
85.49.004.595,85,49,004,595,2,45,45,1,0,12,1,3,1,0,4,1,1,1,5,8,6,2,1,19,1,7,2,16,0,45,3,42,87,85,0,0,0,0,31,1,0,32.87,6.56,9.02,35.33,2.71,0.01,0.02,0.22,2.96,30.89,1.11,0.37,0,0,32.37,0.02,29.49,2.86,30.89,0,0.37,0,0,0,0,0,0,46,0,33,0,0,0,0,0,0,0,74,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,64,0,0,0,0,14,0,0,0,0,22,0,30.67,30.32,0,0,0,0,0,25.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.22,0,0,0.27,166,0,3,0.03,31,0.03,19,0,10,0.07,46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0.46,313,0.34,0,0,1,0,0,0.35,47,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.005.042,85,49,005,042,2,849,818,31,0,146,1,0,2,3,129,4,5,169,38,128,175,20,30,184,5,202,243,215,19,830,140,709,1687,1620,3,5,7,0,140,20,0,357.38,33.59,22.22,346.01,56.37,1.25,0.09,0.36,58.07,254.69,24.29,8.26,0,0.7,287.94,0.38,234,53.56,247.83,0,8.26,0.27,0,0,0,0,0,3213,0,770,0,621,0,25,0,54,0,1654,0,22,0,1101,0,0,0,0,0,0,0,5,10,34,44,42,13,3,0,0,0,4,0,0,27,2,0,0,2,443,0.35,242.7,228.76,7.55,0.98,0,0,0.12,185.18,4.42,0.89,0.46,0.96,1.44,4.07,0.06,0,1.09,0.66,0,0,1.23,2.93,0.78,0.1,0.55,1.67,0,0,0,0,0,24.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,4970,0.05,157,2.17,1631,0.94,1149,0.01,290,0.98,1373,0,842,0,99,0,151,0,5,0,38,0.01,150,0,27,0.25,402,1.02,90,0.03,0,14.38,4027,6.59,0,0,4,0.21,438,2.04,1255,0.04,21,0.22,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.005.299,85,49,005,299,2,726,702,24,0,29,184,58,40,45,84,14,18,52,19,74,78,26,5,365,2,126,95,138,2,724,260,466,1590,1504,0,0,0,0,201,30,0,387.58,60.11,35.11,362.58,45.6,0.2,3.3,0.92,50.02,285.6,17.43,9.53,0,0,312.56,0.78,234.97,76.81,276.48,0,10.4,0,0,0,0,0,0,1028,500,553,0,277,0,17,0,21,0,854,0,42,0,154,0,10,0,0,0,0,0,1,5,32,33,2,15,2,0,147,0,5,2,0,0,0,0,0,0,41,0,249.6,258.15,0,0.25,0,0,0,27.17,0.1,0.02,0.01,0.1,0,0.4,0.02,0,0.02,0.64,0.76,0.18,0.19,0.21,0.28,0.17,0.05,0.45,0,0.01,0.1,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1856,0.03,81,0.28,410,0.57,242,0,220,0.36,244,0,45,0,6,0.03,40,0,5,0,3,0,11,0,2,0.18,154,0.03,101,0.01,0,21.99,3399,20.83,0,0,7,0.07,71,0.15,236,0.02,11,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.005.593,85,49,005,593,2,998,934,63,0,174,14,105,44,53,183,32,17,123,25,112,69,41,6,150,32,90,76,648,16,980,111,885,1738,1651,0,0,0,0,45,0,0,344.81,29.87,30.81,345.75,57.37,0.96,0.93,1.11,60.37,251.83,28.69,4.86,0,0,285.38,0.65,253.47,31.26,246.45,0.87,4.86,0.15,0,0,0,0,0,1574,1310,773,0,168,0,0,0,22,0,1127,0,8,0,762,0,3,0,0,0,0,0,3,3,0,9,0,51,0,0,428,0,2,1,1,0,0,0,0,1,444,0.04,250.22,238.76,1.69,10.96,0,0,2.3,126.75,10.36,5.33,1.95,0.21,5.05,3.22,2.63,8.76,9.36,0.39,1.5,8.42,1.08,1.38,1.43,0.3,3.18,2.3,0,1.95,0,0,0,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,1560,0.02,237,0.35,1091,0.13,1048,0,321,0.03,200,0,28,0,7,0.01,12,0,11,0,1,0,25,0,2,0.2,72,0,736,0,0,2.55,2787,14.27,0,0,7,0.1,192,0.09,244,0,2,0.01,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.49.005.595,85,49,005,595,2,411,388,23,0,81,0,18,18,29,82,2,10,39,9,72,39,13,0,100,4,50,48,209,0,411,94,317,873,951,0,0,0,0,129,2,0,109.24,23.79,56.3,141.75,24.56,0.1,0.33,0.53,25.52,106.66,5.53,3.54,0.5,0,116.23,0.76,101.1,14.37,108.96,0,3.69,1,0,0,0,0,0,666,3350,692,0,318,80,5,0,35,0,441,0,3,0,302,0,0,0,0,0,0,0,4,1,9,7,9,7,0,0,5,0,2,1,0,5,0,0,0,0,19,2.86,104.68,99.71,0,0,0,0,0,23.59,2.72,0.12,0.21,0.1,0.1,0.46,0.12,0,0.17,0,0.44,1.12,0.13,0.03,0.23,0,0,0.1,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,854,0,36,0.18,376,0.39,334,0,121,0.04,117,0,10,0,1,0,7,0,3,0,4,0,3,0,2,0,24,0,7,0,0,0.41,904,2.73,0,0,0,0,0,0.58,323,0,0,0.02,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
